rel;del;fin;rea;inv;G ((trig ∧ (¬ rel)) → ((inv ∧ (¬ fin)) W (fin ∧ ((inv ∧ (¬ del)) W (rel v (inv ∧ rea))))));G (rel v ((inv ∧ (¬ fin)) W (fin ∧ ((inv ∧ (¬ del)) W (rel v (inv ∧ rea))))));true*;0;0;0;0
rel;del;fin;false*;inv;G ((trig ∧ (¬ rel)) → ((inv ∧ (¬ fin)) W (fin ∧ ((inv ∧ (¬ del)) W rel))));G (rel v ((inv ∧ (¬ fin)) W (fin ∧ ((inv ∧ (¬ del)) W rel))));true*;0;0;0;0
rel;false*;fin;rea;inv;G ((trig ∧ (¬ rel)) → ((inv ∧ (¬ fin)) W (fin ∧ (inv W (rel v (inv ∧ rea))))));G (rel v ((inv ∧ (¬ fin)) W (fin ∧ (inv W (rel v (inv ∧ rea))))));true*;0;0;0;0
rel;false*;fin;false*;inv;G ((trig ∧ (¬ rel)) → ((inv ∧ (¬ fin)) W (fin ∧ (inv W rel))));G (rel v ((inv ∧ (¬ fin)) W (fin ∧ (inv W rel))));true*;0;0;0;0
rel;true*;true*;rea;inv;G (trig → (rel v (inv ∧ rea)));G (rel v (inv ∧ rea));true*;0;0;0;0
rel;del;true*;true*;inv;G (trig → (rel v inv));G (rel v inv);true*;0;0;0;0
rel;true*;true*;true*;inv;G (trig → (rel v inv));G (rel v inv);true*;0;0;0;0
rel;false*;true*;true*;inv;G (trig → (rel v inv));G (rel v inv);true*;0;0;0;0
rel;true*;true*;rea;true*;G (trig → (rel v rea));G (rel v rea);true*;0;0;0;0
false*;del;fin;true*;inv;G (trig → ((inv ∧ (¬ fin)) W (fin ∧ inv)));G inv;true*;0;0;0;0
false*;true*;fin;true*;inv;G (trig → ((inv ∧ (¬ fin)) W (fin ∧ inv)));G inv;true*;0;0;0;0
false*;false*;fin;true*;inv;G (trig → ((inv ∧ (¬ fin)) W (fin ∧ inv)));G inv;true*;0;0;0;0
false*;del;false*;rea;inv;G (trig → (G inv));G inv;true*;0;0;0;0
false*;del;false*;true*;inv;G (trig → (G inv));G inv;true*;0;0;0;0
false*;del;false*;false*;inv;G (trig → (G inv));G inv;true*;0;0;0;0
false*;true*;false*;rea;inv;G (trig → (G inv));G inv;true*;0;0;0;0
false*;true*;false*;true*;inv;G (trig → (G inv));G inv;true*;0;0;0;0
false*;true*;false*;false*;inv;G (trig → (G inv));G inv;true*;0;0;0;0
false*;false*;false*;rea;inv;G (trig → (G inv));G inv;true*;0;0;0;0
false*;false*;false*;true*;inv;G (trig → (G inv));G inv;true*;0;0;0;0
false*;false*;false*;false*;inv;G (trig → (G inv));G inv;true*;0;0;0;0
false*;false*;fin;false*;inv;G (trig → (G inv));G inv;true*;0;0;0;0
false*;false*;true*;false*;inv;G (trig → (G inv));G inv;true*;0;0;0;0
false*;del;true*;true*;inv;G (trig → inv);G inv;true*;0;0;0;0
false*;true*;true*;true*;inv;G (trig → inv);G inv;true*;0;0;0;0
false*;false*;true*;true*;inv;G (trig → inv);G inv;true*;0;0;0;0
false*;true*;true*;rea;true*;G (trig → rea);G rea;true*;0;0;0;0
rel;del;false*;rea;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;del;false*;true*;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;del;false*;false*;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;true*;false*;rea;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;true*;false*;true*;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;true*;false*;false*;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;false*;false*;rea;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;false*;false*;true*;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;false*;false*;false*;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;false*;true*;rea;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;del;true*;true*;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;true*;true*;true*;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;false*;true*;true*;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;false*;true*;false*;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;true*;true*;false*;inv;G (trig → rel);G rel;true*;0;0;0;0
rel;del;true*;rea;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;del;true*;false*;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;true*;true*;rea;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;true*;true*;false*;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;true*;true*;false*;true*;G (trig → rel);G rel;true*;0;0;0;0
rel;true*;fin;rea;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;true*;fin;true*;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;true*;fin;false*;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;false*;fin;rea;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;false*;fin;true*;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;del;fin;rea;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;del;fin;true*;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;del;fin;false*;false*;G (trig → rel);G rel;true*;0;0;0;0
rel;false*;fin;false*;false*;G (trig → rel);G rel;true*;0;0;0;0
true*;del;fin;rea;inv;true*;true*;true*;0;0;0;0
false*;false*;fin;rea;true*;true*;true*;true*;0;0;0;0
false*;false*;true*;rea;true*;true*;true*;true*;0;0;0;0
false*;del;fin;true*;true*;true*;true*;true*;0;0;0;0
false*;true*;fin;true*;true*;true*;true*;true*;0;0;0;0
false*;false*;fin;true*;true*;true*;true*;true*;0;0;0;0
false*;del;true*;true*;true*;true*;true*;true*;0;0;0;0
false*;true*;true*;true*;true*;true*;true*;true*;0;0;0;0
false*;false*;true*;true*;true*;true*;true*;true*;0;0;0;0
false*;del;false*;true*;true*;true*;true*;true*;0;0;0;0
false*;true*;false*;true*;true*;true*;true*;true*;0;0;0;0
false*;false*;false*;true*;true*;true*;true*;true*;0;0;0;0
true*;del;false*;rea;inv;true*;true*;true*;0;0;0;0
true*;del;false*;rea;true*;true*;true*;true*;0;0;0;0
true*;del;false*;rea;false*;true*;true*;true*;0;0;0;0
true*;del;false*;true*;inv;true*;true*;true*;0;0;0;0
true*;del;false*;true*;true*;true*;true*;true*;0;0;0;0
true*;del;false*;true*;false*;true*;true*;true*;0;0;0;0
true*;del;false*;false*;inv;true*;true*;true*;0;0;0;0
true*;del;false*;false*;true*;true*;true*;true*;0;0;0;0
true*;del;false*;false*;false*;true*;true*;true*;0;0;0;0
true*;true*;false*;rea;inv;true*;true*;true*;0;0;0;0
true*;true*;false*;rea;true*;true*;true*;true*;0;0;0;0
true*;true*;false*;rea;false*;true*;true*;true*;0;0;0;0
true*;true*;false*;true*;inv;true*;true*;true*;0;0;0;0
true*;true*;false*;true*;true*;true*;true*;true*;0;0;0;0
true*;true*;false*;true*;false*;true*;true*;true*;0;0;0;0
true*;true*;false*;false*;inv;true*;true*;true*;0;0;0;0
true*;true*;false*;false*;true*;true*;true*;true*;0;0;0;0
true*;true*;false*;false*;false*;true*;true*;true*;0;0;0;0
true*;false*;false*;rea;inv;true*;true*;true*;0;0;0;0
true*;false*;false*;rea;true*;true*;true*;true*;0;0;0;0
true*;false*;false*;rea;false*;true*;true*;true*;0;0;0;0
true*;false*;false*;true*;inv;true*;true*;true*;0;0;0;0
true*;false*;false*;true*;true*;true*;true*;true*;0;0;0;0
true*;false*;false*;true*;false*;true*;true*;true*;0;0;0;0
true*;false*;false*;false*;inv;true*;true*;true*;0;0;0;0
true*;false*;false*;false*;true*;true*;true*;true*;0;0;0;0
true*;false*;false*;false*;false*;true*;true*;true*;0;0;0;0
false*;del;false*;rea;true*;true*;true*;true*;0;0;0;0
false*;del;false*;false*;true*;true*;true*;true*;0;0;0;0
false*;true*;false*;rea;true*;true*;true*;true*;0;0;0;0
false*;true*;false*;false*;true*;true*;true*;true*;0;0;0;0
false*;false*;false*;rea;true*;true*;true*;true*;0;0;0;0
false*;false*;false*;false*;true*;true*;true*;true*;0;0;0;0
rel;del;false*;rea;true*;true*;true*;true*;0;0;0;0
rel;del;false*;true*;true*;true*;true*;true*;0;0;0;0
rel;del;false*;false*;true*;true*;true*;true*;0;0;0;0
rel;true*;false*;rea;true*;true*;true*;true*;0;0;0;0
rel;true*;false*;true*;true*;true*;true*;true*;0;0;0;0
rel;true*;false*;false*;true*;true*;true*;true*;0;0;0;0
rel;false*;false*;rea;true*;true*;true*;true*;0;0;0;0
rel;false*;false*;true*;true*;true*;true*;true*;0;0;0;0
rel;false*;false*;false*;true*;true*;true*;true*;0;0;0;0
rel;false*;true*;rea;true*;true*;true*;true*;0;0;0;0
rel;del;true*;true*;true*;true*;true*;true*;0;0;0;0
rel;true*;true*;true*;true*;true*;true*;true*;0;0;0;0
rel;false*;true*;true*;true*;true*;true*;true*;0;0;0;0
true*;del;true*;true*;inv;true*;true*;true*;0;0;0;0
true*;del;true*;true*;true*;true*;true*;true*;0;0;0;0
true*;del;true*;true*;false*;true*;true*;true*;0;0;0;0
true*;true*;true*;true*;inv;true*;true*;true*;0;0;0;0
true*;true*;true*;true*;true*;true*;true*;true*;0;0;0;0
true*;true*;true*;true*;false*;true*;true*;true*;0;0;0;0
true*;false*;true*;true*;inv;true*;true*;true*;0;0;0;0
true*;false*;true*;true*;true*;true*;true*;true*;0;0;0;0
true*;false*;true*;true*;false*;true*;true*;true*;0;0;0;0
rel;false*;true*;false*;true*;true*;true*;true*;0;0;0;0
true*;true*;true*;rea;true*;true*;true*;true*;0;0;0;0
true*;true*;true*;false*;true*;true*;true*;true*;0;0;0;0
true*;del;true*;rea;true*;true*;true*;true*;0;0;0;0
true*;del;true*;false*;true*;true*;true*;true*;0;0;0;0
true*;false*;fin;rea;true*;true*;true*;true*;0;0;0;0
true*;false*;fin;true*;true*;true*;true*;true*;0;0;0;0
true*;false*;fin;false*;true*;true*;true*;true*;0;0;0;0
false*;false*;fin;false*;true*;true*;true*;true*;0;0;0;0
true*;true*;fin;true*;true*;true*;true*;true*;0;0;0;0
true*;true*;fin;false*;true*;true*;true*;true*;0;0;0;0
true*;true*;fin;rea;true*;true*;true*;true*;0;0;0;0
true*;true*;true*;false*;inv;true*;true*;true*;0;0;0;0
true*;true*;true*;rea;inv;true*;true*;true*;0;0;0;0
true*;del;true*;rea;inv;true*;true*;true*;0;0;0;0
true*;del;true*;false*;inv;true*;true*;true*;0;0;0;0
true*;false*;fin;rea;inv;true*;true*;true*;0;0;0;0
true*;false*;fin;true*;inv;true*;true*;true*;0;0;0;0
true*;false*;fin;false*;inv;true*;true*;true*;0;0;0;0
true*;del;fin;rea;true*;true*;true*;true*;0;0;0;0
true*;del;fin;true*;true*;true*;true*;true*;0;0;0;0
true*;del;fin;false*;true*;true*;true*;true*;0;0;0;0
true*;true*;fin;rea;inv;true*;true*;true*;0;0;0;0
true*;true*;fin;true*;inv;true*;true*;true*;0;0;0;0
true*;true*;fin;false*;inv;true*;true*;true*;0;0;0;0
true*;del;fin;true*;inv;true*;true*;true*;0;0;0;0
true*;del;fin;false*;inv;true*;true*;true*;0;0;0;0
false*;false*;true*;false*;true*;true*;true*;true*;0;0;0;0
true*;del;fin;rea;false*;true*;true*;true*;0;0;0;0
true*;del;fin;true*;false*;true*;true*;true*;0;0;0;0
true*;del;fin;false*;false*;true*;true*;true*;0;0;0;0
true*;del;true*;rea;false*;true*;true*;true*;0;0;0;0
true*;del;true*;false*;false*;true*;true*;true*;0;0;0;0
true*;true*;fin;rea;false*;true*;true*;true*;0;0;0;0
true*;true*;fin;true*;false*;true*;true*;true*;0;0;0;0
true*;true*;fin;false*;false*;true*;true*;true*;0;0;0;0
true*;true*;true*;rea;false*;true*;true*;true*;0;0;0;0
true*;true*;true*;false*;false*;true*;true*;true*;0;0;0;0
true*;false*;fin;rea;false*;true*;true*;true*;0;0;0;0
true*;false*;fin;true*;false*;true*;true*;true*;0;0;0;0
true*;false*;fin;false*;false*;true*;true*;true*;0;0;0;0
true*;false*;true*;rea;inv;true*;true*;true*;0;0;0;0
true*;false*;true*;rea;true*;true*;true*;true*;0;0;0;0
true*;false*;true*;rea;false*;true*;true*;true*;0;0;0;0
true*;false*;true*;false*;inv;true*;true*;true*;0;0;0;0
true*;false*;true*;false*;true*;true*;true*;true*;0;0;0;0
true*;false*;true*;false*;false*;true*;true*;true*;0;0;0;0
